"analysis_protocol","method","design","genes","active_genes","auroc","average_precision","effect_spearman_active","direction_accuracy_active","calls_fdr_0_10","directional_recall_fdr_0_10","empirical_fdp_fdr_0_10","f1_fdr_0_10","negative_control_p_below_0_05","scenario_id","seed","moi","high_quality_guide_fraction","replicates","is_baseline"
"barcs-four-methods-v1","BARCS-original","Low + bulk + high",400,60,0.973970588235294,0.930519317026983,0.93626007224229,1,60,0.85,0.15,0.85,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-NORM","Low + bulk + high",400,60,0.929901960784314,0.735580842193377,0.933592664629064,1,19,0.266666666666667,0.157894736842105,0.40506329113924,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-partial","Low + bulk + high",400,60,0.952990196078431,0.866030323407862,0.940650180605724,1,36,0.566666666666667,0.0555555555555556,0.708333333333333,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-EB","Low + bulk + high",400,60,0.972107843137255,0.931405051851113,0.937093637121423,1,41,0.683333333333333,0,0.811881188118812,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-original","Two 25% tails",400,60,0.967647058823529,0.915238111900048,0.932147818838566,1,55,0.8,0.127272727272727,0.834782608695652,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-NORM","Two 25% tails",400,60,0.931323529411765,0.73750510600075,0.936982495137538,1,1,0,1,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-partial","Two 25% tails",400,60,0.951813725490196,0.864183766735958,0.940761322589608,1,35,0.566666666666667,0.0285714285714286,0.71578947368421,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-EB","Two 25% tails",400,60,0.965588235294118,0.913684307019938,0.938427340928036,1,40,0.666666666666667,0,0.8,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-original","Unsorted 0-100%",400,60,0.485049019607843,0.161843378633433,-0.0705751597666018,0.433333333333333,0,0,0,0,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-NORM","Unsorted 0-100%",400,60,0.44843137254902,0.141907401357237,-0.0651292025562656,0.5,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-partial","Unsorted 0-100%",400,60,0.480049019607843,0.152409620015962,-0.0942484023339817,0.5,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-EB","Unsorted 0-100%",400,60,0.477696078431373,0.154896277774601,-0.100305640455682,0.483333333333333,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-original","Low + bulk + high",400,92,0.972402597402597,0.959299719852224,0.92897985604858,0.989130434782609,92,0.902173913043478,0.0978260869565217,0.902173913043478,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-NORM","Low + bulk + high",400,92,0.918090062111801,0.801879895092097,0.924325324044819,0.989130434782609,35,0.347826086956522,0.0857142857142857,0.503937007874016,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-partial","Low + bulk + high",400,92,0.944028797289667,0.896334312833491,0.942003298244532,1,47,0.510869565217391,0,0.676258992805755,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-EB","Low + bulk + high",400,92,0.966156126482213,0.948687557752024,0.942326957754728,1,55,0.597826086956522,0,0.748299319727891,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-original","Two 25% tails",400,92,0.972579051383399,0.957312528330581,0.928240062882419,0.989130434782609,83,0.858695652173913,0.0481927710843374,0.902857142857143,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-NORM","Two 25% tails",400,92,0.918337097684924,0.799684508703488,0.92897985604858,0.989130434782609,35,0.347826086956522,0.0857142857142857,0.503937007874016,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-partial","Two 25% tails",400,92,0.948157820440429,0.892261674638567,0.946210871877071,1,39,0.423913043478261,0,0.595419847328244,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-EB","Two 25% tails",400,92,0.970179277244495,0.948436618125185,0.94463881139898,1,49,0.532608695652174,0,0.695035460992908,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-original","Unsorted 0-100%",400,92,0.459592038396386,0.202618876237811,0.158207851054976,0.554347826086957,0,0,0,0,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-NORM","Unsorted 0-100%",400,92,0.450310559006211,0.204165104190734,0.0878504384815745,0.543478260869565,0,0,0,0,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-partial","Unsorted 0-100%",400,92,0.446816770186335,0.202243064614259,0.108965368432409,0.5,0,0,0,0,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-EB","Unsorted 0-100%",400,92,0.448334274421231,0.202289142864796,0.111508407441086,0.5,0,0,0,0,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-original","Low + bulk + high",400,102,0.960060534280826,0.950521737776022,0.94856687267813,1,89,0.843137254901961,0.0337078651685393,0.900523560209424,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-NORM","Low + bulk + high",400,102,0.93752467429925,0.885775710965478,0.94331951755998,0.990196078431373,52,0.5,0.0192307692307692,0.662337662337662,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-partial","Low + bulk + high",400,102,0.947196999605211,0.918562151220477,0.955748059100599,0.980392156862745,68,0.637254901960784,0.0441176470588235,0.764705882352941,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-EB","Low + bulk + high",400,102,0.958251085669167,0.944337144035046,0.955589733730655,0.980392156862745,73,0.715686274509804,0,0.834285714285714,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-original","Two 25% tails",400,102,0.954171601526517,0.945509938235396,0.947752627918417,1,87,0.833333333333333,0.0229885057471264,0.8994708994709,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-NORM","Two 25% tails",400,102,0.937294380839584,0.883199668949566,0.940978563875805,0.990196078431373,50,0.480392156862745,0.02,0.644736842105263,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-partial","Two 25% tails",400,102,0.94492696407422,0.923561082608215,0.956912881465188,0.970588235294118,67,0.637254901960784,0.0298507462686567,0.769230769230769,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-EB","Two 25% tails",400,102,0.949894722989867,0.941271656282242,0.95648314117534,0.980392156862745,72,0.705882352941177,0,0.827586206896552,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-original","Unsorted 0-100%",400,102,0.508948545861298,0.257017596801611,-0.0165054198166818,0.53921568627451,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-NORM","Unsorted 0-100%",400,102,0.512402947756284,0.268660676901906,-0.0127847736229934,0.568627450980392,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-partial","Unsorted 0-100%",400,102,0.514738781418608,0.25846917168773,0.0225783286495411,0.558823529411765,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-EB","Unsorted 0-100%",400,102,0.510659297275957,0.256901333247569,0.0264346823031818,0.558823529411765,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-original","Low + bulk + high",400,90,0.962759856630824,0.951375656672159,0.930394698934025,0.988888888888889,91,0.911111111111111,0.0989010989010989,0.906077348066298,0.0434782608695652,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-NORM","Low + bulk + high",400,90,0.939139784946237,0.875144636249399,0.934082397003745,0.977777777777778,41,0.422222222222222,0.0731707317073171,0.580152671755725,0.0869565217391304,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-partial","Low + bulk + high",400,90,0.949032258064516,0.918548229721533,0.933572045931596,0.977777777777778,74,0.755555555555556,0.0810810810810811,0.829268292682927,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-EB","Low + bulk + high",400,90,0.95989247311828,0.94868289347011,0.936963411120714,0.977777777777778,75,0.822222222222222,0.0133333333333333,0.896969696969697,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-original","Two 25% tails",400,90,0.963548387096774,0.948748302380334,0.930806272379306,0.988888888888889,83,0.866666666666667,0.0602409638554217,0.901734104046243,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-NORM","Two 25% tails",400,90,0.939749103942652,0.875217866045313,0.935629913158003,0.977777777777778,40,0.411111111111111,0.075,0.569230769230769,0.0869565217391304,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-partial","Two 25% tails",400,90,0.945483870967742,0.915791450934756,0.932683047289789,0.988888888888889,62,0.677777777777778,0.0161290322580645,0.802631578947368,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-EB","Two 25% tails",400,90,0.955125448028674,0.941840421902209,0.936074412478907,1,72,0.788888888888889,0.0138888888888889,0.876543209876543,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-original","Unsorted 0-100%",400,90,0.474731182795699,0.229041538711555,-0.0500720253529242,0.477777777777778,0,0,0,0,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-NORM","Unsorted 0-100%",400,90,0.467132616487455,0.22692798343877,-0.0545334814997736,0.422222222222222,0,0,0,0,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-partial","Unsorted 0-100%",400,90,0.474874551971326,0.230200943177704,-0.0125036012676462,0.5,0,0,0,0,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-four-methods-v1","BARCS-EB","Unsorted 0-100%",400,90,0.480143369175627,0.231478139798754,-0.00945795777256451,0.488888888888889,1,0,1,0,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
