gene,guide,estimate,std_error,t_value,df,p_value,fdr,rho,mean_cpm,converged,control,dispersion_boundary,raw_std_error,raw_t_value,raw_p_value,raw_fdr
ADRB2,ADRB2_5,-0.11586185606295073,0.26646566819319706,-0.4348096955550265,5,0.6818269177227696,0.9707892086745932,0.00036809488950372666,2609.4113335439592,true,false,false,0.26646566819319706,-0.4348096955550265,0.6818269177227696,0.9707892086745932
GNA13,GNA13_3,0.03927813596236694,0.1922283506306885,0.20433060905687417,5,0.8461519864932209,0.9707892086745932,0.0003521233693313067,4793.1747531882875,true,false,false,0.1922283506306885,0.20433060905687417,0.8461519864932209,0.9707892086745932
GOLGA1,GOLGA1_3,0.0637588582585235,0.357255402621812,0.17846856280020534,5,0.8653608665185151,0.9707892086745932,0.0006332306514281803,2490.583069388449,true,false,false,0.357255402621812,0.17846856280020534,0.8653608665185151,0.9707892086745932
VAV1,VAV1_3,-0.3210734739441689,0.29428757432759906,-1.0910194719494066,5,0.32502660842799225,0.9382886371111536,0.0003259445881024956,1935.7620418487027,true,false,false,0.29428757432759906,-1.0910194719494066,0.32502660842799225,0.9382886371111536
GOLGA1,GOLGA1_2,-0.027466887426096022,0.21668306732908457,-0.12676065446489662,5,0.9040697037197676,0.9733331084402336,0.0003335094290849107,3568.4247500318615,true,false,false,0.21668306732908457,-0.12676065446489662,0.9040697037197676,0.9733331084402336
ADORA2A,ADORA2A_5,0.0701710635131203,0.18029292304551534,0.38920586747270974,5,0.7131478177329724,0.9707892086745932,0.00018392258140580245,2844.8098693173033,true,false,false,0.18029292304551534,0.38920586747270974,0.7131478177329724,0.9707892086745932
NTCTRL,NTCTRL_33,-0.19643895656631252,0.21804329436221964,-0.90091721068928,5,0.4089275616391359,0.9440421243033528,0.0004344407346268278,4636.895456979926,true,true,false,0.21804329436221964,-0.90091721068928,0.4089275616391359,0.9440421243033528
TNF,TNF_5,-0.20036041544838487,0.17180940435129216,-1.1661783952100524,5,0.29613732489832234,0.9382886371111536,0.0003362373216395176,5791.764851313096,true,false,false,0.17180940435129216,-1.1661783952100524,0.29613732489832234,0.9382886371111536
NTCTRL,NTCTRL_52,-0.11735024332330528,0.16591608336838604,-0.7072867255596357,5,0.5109814457993492,0.9707892086745932,0.00011211042220146241,2052.361815798862,true,true,false,0.16591608336838604,-0.7072867255596357,0.5109814457993492,0.9707892086745932
LRIG3,LRIG3_4,0.2787843587301239,0.4506480238569232,0.618629937271478,5,0.563251159472392,0.9707892086745932,0.001819745257127948,4588.747909562257,true,false,false,0.4506480238569232,0.618629937271478,0.563251159472392,0.9707892086745932
MED12,MED12_5,0.11034309059920346,0.20399717874155673,0.5409049834899762,5,0.611790522661052,0.9707892086745932,0.00011699885340933707,1415.2525622234893,true,false,false,0.20399717874155673,0.5409049834899762,0.611790522661052,0.9707892086745932
FAM76A,FAM76A_1,-0.007046107436889508,0.20866111716846836,-0.03376818610244781,5,0.9743685864889808,0.9939665096790304,0.00025900834023789306,2986.650799568176,true,false,false,0.20866111716846836,-0.03376818610244781,0.9743685864889808,0.9939665096790304
NTCTRL,NTCTRL_48,-0.2802891798509057,0.07673333532908345,-3.652769407830895,5,0.014705615251657792,0.4239844248890912,0.00004035694610436318,3529.640166873368,true,true,false,0.07673333532908345,-3.652769407830895,0.014705615251657792,0.4239844248890912
NTCTRL,NTCTRL_40,-0.08677990325049163,0.27291739267451476,-0.31797131872055734,5,0.7633578030079082,0.9707892086745932,0.0004474750607032901,3020.3871458566505,true,true,false,0.27291739267451476,-0.31797131872055734,0.7633578030079082,0.9707892086745932
FDXR,FDXR_4,-0.29128912081377484,0.20325500074112607,-1.4331215456035575,5,0.21126535348319397,0.8743268416180361,0.00004624940310953462,575.3380350082097,true,false,false,0.20325500074112607,-1.4331215456035575,0.21126535348319397,0.8743268416180361
NTCTRL,NTCTRL_30,0.14805355647731497,0.2516239215420557,0.588392214738493,5,0.5818417584110601,0.9707892086745932,0.0005489843714634357,4380.186023642128,true,true,false,0.2516239215420557,0.588392214738493,0.5818417584110601,0.9707892086745932
NTCTRL,NTCTRL_39,-0.16743592451969425,0.24068376896449478,-0.6956677022304486,5,0.51763777013451,0.9707892086745932,0.0002489834819828315,2171.143276554038,true,true,false,0.24068376896449478,-0.6956677022304486,0.51763777013451,0.9707892086745932
NTCTRL,NTCTRL_42,0.06221143261862817,0.3208115762082827,0.19391891450400223,5,0.853871533121752,0.9707892086745932,0.0006531813328629066,3187.822108343662,true,true,false,0.3208115762082827,0.19391891450400223,0.853871533121752,0.9707892086745932
JMJD8,JMJD8_3,-0.2605760165791975,0.23253224908440095,-1.1206016266785328,5,0.31337592715934104,0.9382886371111536,0.0003429832844365254,3238.970636520601,true,false,false,0.23253224908440095,-1.1206016266785328,0.31337592715934104,0.9382886371111536
NTCTRL,NTCTRL_47,-0.08109366745939357,0.23793040572026336,-0.34082935812220666,5,0.7470865025972568,0.9707892086745932,0.00030007303916042185,2664.162229143324,true,true,false,0.23793040572026336,-0.34082935812220666,0.7470865025972568,0.9707892086745932
NTCTRL,NTCTRL_37,-0.002759779640378523,0.10310535935634002,-0.026766597368042853,5,0.9796813525291598,0.9939665096790304,0.00006631713126726095,3141.640892518396,true,true,false,0.10310535935634002,-0.026766597368042853,0.9796813525291598,0.9939665096790304
NTCTRL,NTCTRL_29,-0.25384475939694473,0.25856945969756784,-0.9817275392610199,5,0.3713191411547241,0.9440421243033528,0.000524435797164588,4003.247588549407,true,true,false,0.25856945969756784,-0.9817275392610199,0.3713191411547241,0.9440421243033528
FDXR,FDXR_1,0.06587407377283482,0.24224749253367814,0.27192881579022643,5,0.7965479874260997,0.9707892086745932,0.00031736053205972276,2716.6152141680573,true,false,false,0.24224749253367814,0.27192881579022643,0.7965479874260997,0.9707892086745932
NTCTRL,NTCTRL_27,-0.27367181864417056,0.17087032946368946,-1.6016345231096822,5,0.17013659996754743,0.8613946158747283,0.00029029989708963044,5094.289126675608,true,true,false,0.17087032946368946,-1.6016345231096822,0.17013659996754743,0.8613946158747283
ADRB2,ADRB2_3,-0.21875699347476701,0.3556658667257724,-0.6150632206813209,5,0.5654242335011892,0.9707892086745932,0.0009718649038674749,3903.4042817368313,true,false,false,0.3556658667257724,-0.6150632206813209,0.5654242335011892,0.9707892086745932
LRIG3,LRIG3_1,0.0498500471357671,0.14367739080813013,0.34695818775229514,5,0.7427485681035519,0.9707892086745932,0.00011457458213729307,2791.1615684689427,true,false,false,0.14367739080813013,0.34695818775229514,0.7427485681035519,0.9707892086745932
VAV1,VAV1_4,-0.051733239532229754,0.1298994925321802,-0.39825590172658915,5,0.706878349560097,0.9707892086745932,0.0002369599154297119,7087.4015375378385,true,false,false,0.1298994925321802,-0.39825590172658915,0.706878349560097,0.9707892086745932
NTCTRL,NTCTRL_43,-0.028952371510438977,0.2148705429718967,-0.1347433254926233,5,0.8980709158899794,0.9707892086745932,0.000383786008955278,4177.518560630882,true,true,false,0.2148705429718967,-0.1347433254926233,0.8980709158899794,0.9707892086745932
NTCTRL,NTCTRL_36,-0.09648177306682465,0.14944612344786287,-0.6455956892082527,5,0.5469955324347118,0.9707892086745932,0.00023010258540850543,5196.482471014007,true,true,false,0.14944612344786287,-0.6455956892082527,0.5469955324347118,0.9707892086745932
LRIG3,LRIG3_2,-0.14233121772501944,0.15780913403518013,-0.9019200225336119,5,0.4084429520760874,0.9440421243033528,0.0002583023278196574,5244.822460991981,true,false,false,0.15780913403518013,-0.9019200225336119,0.4084429520760874,0.9440421243033528
JMJD8,JMJD8_1,-0.07238167476467863,0.21855232603960464,-0.33118693393161186,5,0.7539328069495457,0.9707892086745932,0.00015051534682833097,1583.0328713461283,true,false,false,0.21855232603960464,-0.33118693393161186,0.7539328069495457,0.9707892086745932
STT3B,STT3B_5,0.03623699601516541,0.09197619413141914,0.3939823381188027,5,0.7098356469585123,0.9707892086745932,0.000060191583961012074,3587.6146606048073,true,false,false,0.09197619413141914,0.3939823381188027,0.7098356469585123,0.9707892086745932
MED12,MED12_3,-0.07723763596412594,0.169446456685323,-0.4558232581255036,5,0.6676304129930062,0.9707892086745932,0.00019667617984340453,3446.824633985417,true,false,false,0.169446456685323,-0.4558232581255036,0.6676304129930062,0.9707892086745932
VAV1,VAV1_1,-0.3046098345043407,0.26109111816654784,-1.1666801867615912,5,0.2959522652605001,0.9382886371111536,0.0002870246311482011,2161.188651030619,true,false,false,0.26109111816654784,-1.1666801867615912,0.2959522652605001,0.9382886371111536
STT3B,STT3B_4,-0.11630302326897453,0.1416522947519552,-0.8210458113130512,5,0.4489810948542522,0.9707892086745932,0.00020925402779124885,5268.830453642355,true,false,false,0.1416522947519552,-0.8210458113130512,0.4489810948542522,0.9707892086745932
GNA13,GNA13_1,-0.05813685948799015,0.23308344094056987,-0.24942509537952767,5,0.8129546748191555,0.9707892086745932,0.0007098058010526073,6586.163640854053,true,false,false,0.23308344094056987,-0.24942509537952767,0.8129546748191555,0.9707892086745932
H2AFB3,H2AFB3_1,-0.26592728602816235,0.09744664565341456,-2.7289526924710947,5,0.041331778139237906,0.550335099924021,0.00003134446019686385,1696.9415981882537,true,false,false,0.09744664565341456,-2.7289526924710947,0.041331778139237906,0.550335099924021
NFKBIA,NFKBIA_4,-0.25731519718091883,0.2776449315366988,-0.92677793812673,5,0.39657469894947917,0.9440421243033528,0.000640542022599063,4243.215875031417,true,false,false,0.2776449315366988,-0.92677793812673,0.39657469894947917,0.9440421243033528
IL2,IL2_5,0.06944022462477173,0.3482050470535313,0.1994233719825903,5,0.8497879861027808,0.9707892086745932,0.0009859199651057965,4088.6387870736744,true,false,false,0.3482050470535313,0.1994233719825903,0.8497879861027808,0.9707892086745932
NTCTRL,NTCTRL_16,-0.17560029306280817,0.23981301078521042,-0.7322383906021068,5,0.49688818359252795,0.9707892086745932,0.0004041542070471349,3556.020113548894,true,true,false,0.23981301078521042,-0.7322383906021068,0.49688818359252795,0.9707892086745932
SPTLC2,SPTLC2_3,,,,5,,,,0,false,false,false,,,,
FAM76A,FAM76A_2,-0.04589415859533132,0.16088205248773838,-0.2852658695340125,5,0.7868796734731021,0.9707892086745932,0.00023433413987243028,4555.0883287167635,true,false,false,0.16088205248773838,-0.2852658695340125,0.7868796734731021,0.9707892086745932
GOLGA1,GOLGA1_4,-0.03695849877843159,0.0996413914413966,-0.37091512115392805,5,0.7258970485648384,0.9707892086745932,0.00006805236776023571,3453.74314230469,true,false,false,0.0996413914413966,-0.37091512115392805,0.7258970485648384,0.9707892086745932
JMJD8,JMJD8_6,-0.07023925682824936,0.11473372643664911,-0.6121936331165219,5,0.5671764375048589,0.9707892086745932,0.00012137726313865827,4647.8464190285595,true,false,false,0.11473372643664911,-0.6121936331165219,0.5671764375048589,0.9707892086745932
PPIAL4D,PPIAL4D_3,0.13333641342916636,0.2237799913229922,0.5958370658649085,5,0.5772294116080869,0.9707892086745932,0.00021787036207161097,2192.4881710995564,true,false,false,0.2237799913229922,0.5958370658649085,0.5772294116080869,0.9707892086745932
FBXO45,FBXO45_4,0.04111359242068519,0.0966434336063977,0.425415270199625,5,0.6882227534485381,0.9707892086745932,0.0000895927187295919,4836.259316038293,true,false,false,0.0966434336063977,0.425415270199625,0.6882227534485381,0.9707892086745932
ADRB2,ADRB2_1,0.12211470635564,0.16981183238142633,0.7191177707884898,5,0.5042646992735026,0.9707892086745932,0.00017705551924847307,3095.789644117508,true,false,false,0.16981183238142633,0.7191177707884898,0.5042646992735026,0.9707892086745932
NTCTRL,NTCTRL_23,-0.19268145573187462,0.09344534066372309,-2.061969643037285,5,0.09419685519007442,0.6287640083937468,0.000055403058695086644,3227.676291685588,true,true,false,0.09344534066372309,-2.061969643037285,0.09419685519007442,0.6287640083937468
ZC3H12A,ZC3H12A_1,0.04169125720803442,0.10632353751084977,0.3921169120598535,5,0.7111283395178032,0.9707892086745932,0.00010767534345721619,4800.773358663257,true,false,false,0.10632353751084977,0.3921169120598535,0.7111283395178032,0.9707892086745932
NTCTRL,NTCTRL_6,-0.09896497189907882,0.14741535509635906,-0.6713342164009285,5,0.531769192883538,0.9707892086745932,0.0001956845088430121,4540.217230769917,true,true,false,0.14741535509635906,-0.6713342164009285,0.531769192883538,0.9707892086745932
PTGER4,PTGER4_2,0.17795979207490858,0.3077603895575872,0.5782413790505333,5,0.5881671555901269,0.9707892086745932,0.0007846770739492295,4193.741889704762,true,false,false,0.3077603895575872,0.5782413790505333,0.5881671555901269,0.9707892086745932
LCP2,LCP2_4,0.1142633226168035,0.26152469200457146,0.4369121773587871,5,0.6803996340091951,0.9707892086745932,0.0003401955561154391,2503.3019943595327,true,false,false,0.26152469200457146,0.4369121773587871,0.6803996340091951,0.9707892086745932
VAV1,VAV1_6,-0.2647286735433216,0.4373628665636383,-0.6052838358759073,5,0.5714097402485128,0.9707892086745932,0.0013527836797264969,3611.549577758178,true,false,false,0.4373628665636383,-0.6052838358759073,0.5714097402485128,0.9707892086745932
PTGER4,PTGER4_4,0.018138828465502296,0.22711680460587017,0.07986563784648047,5,0.9394421733290859,0.9831576754935173,0.00025319894280280425,2463.2226114776568,true,false,false,0.22711680460587017,0.07986563784648047,0.9394421733290859,0.9831576754935173
FDXR,FDXR_5,-0.051295994929217,0.12421039668285243,-0.41297666136749844,5,0.6967366754738686,0.9707892086745932,0.00008089178284228478,2639.0161201079186,true,false,false,0.12421039668285243,-0.41297666136749844,0.6967366754738686,0.9707892086745932
CDKN1B,CDKN1B_2,-0.018684228387923323,0.08745064490377111,-0.2136545523304381,5,0.8392554710065265,0.9707892086745932,0.00007609497515507436,5019.29067681524,true,false,false,0.08745064490377111,-0.2136545523304381,0.8392554710065265,0.9707892086745932
P2RY8,P2RY8_1,0.023938633019258245,0.16931248739671534,0.1413872856475597,5,0.893083997392621,0.9707892086745932,0.00026062285790132524,4574.661991322797,true,false,false,0.16931248739671534,0.1413872856475597,0.893083997392621,0.9707892086745932
NTCTRL,NTCTRL_21,-0.07564121670445349,0.15964305725193179,-0.47381463376189625,5,0.6555992715341441,0.9707892086745932,0.00013428314606627045,2650.514413289851,true,true,false,0.15964305725193179,-0.47381463376189625,0.6555992715341441,0.9707892086745932
IL2,IL2_6,0.02105760519631612,0.2899191461814984,0.07263268215867814,5,0.9449144045263874,0.9831576754935173,0.0004770600921362438,2847.9696246383955,true,false,false,0.2899191461814984,0.07263268215867814,0.9449144045263874,0.9831576754935173
STAT1,STAT1_5,0.04938654125599052,0.10043467042106363,0.4917280163208754,5,0.6437367228153188,0.9707892086745932,0.00005596321391890312,2798.0108048612624,true,false,false,0.10043467042106363,0.4917280163208754,0.6437367228153188,0.9707892086745932
GOLGA1,GOLGA1_1,-0.1655748272292958,0.09026624425728662,-1.834293966605684,5,0.1260694033824324,0.7255107772838819,0.00005141088015605262,3203.1337939934347,true,false,false,0.09026624425728662,-1.834293966605684,0.1260694033824324,0.7255107772838819
PPIAL4D,PPIAL4D_2,-0.06972479682672954,0.24432783801773186,-0.28537393607055667,5,0.7868015083457944,0.9707892086745932,0.00034515727986018815,2905.1442611543143,true,false,false,0.24432783801773186,-0.28537393607055667,0.7868015083457944,0.9707892086745932
NTCTRL,NTCTRL_11,-0.23863942718320386,0.2584751039005501,-0.9232588500090974,5,0.3982380223832014,0.9440421243033528,0.0005507112632969526,4199.46669601194,true,true,false,0.2584751039005501,-0.9232588500090974,0.3982380223832014,0.9440421243033528
TNF,TNF_2,-0.1381432930048254,0.27378823767450855,-0.5045625560037981,5,0.6353104863480694,0.9707892086745932,0.0007967184254117959,5370.0681834734805,true,false,false,0.27378823767450855,-0.5045625560037981,0.6353104863480694,0.9707892086745932
ADRB2,ADRB2_2,-0.03193919423098102,0.18749900215824208,-0.17034327576861208,5,0.8714184463827982,0.9707892086745932,0.00031152684918893695,4455.425457626285,true,false,false,0.18749900215824208,-0.17034327576861208,0.8714184463827982,0.9707892086745932
PPIAL4D,PPIAL4D_1,-0.058035393918333934,0.279216562008737,-0.2078508291228009,5,0.8435463574420639,0.9707892086745932,0.0004233442166290393,2726.661614705366,true,false,false,0.279216562008737,-0.2078508291228009,0.8435463574420639,0.9707892086745932
NTCTRL,NTCTRL_10,0.10670588620235791,0.1489143205443731,0.716558930076587,5,0.5057121759613986,0.9707892086745932,0.00020181744908297434,4590.472894134859,true,true,false,0.1489143205443731,0.716558930076587,0.5057121759613986,0.9707892086745932
NTCTRL,NTCTRL_35,-0.12177594195553935,0.16506137990755984,-0.7377615649629135,5,0.4938058453976213,0.9707892086745932,0.00010816966914449552,2001.381023179912,true,true,false,0.16506137990755984,-0.7377615649629135,0.4938058453976213,0.9707892086745932
NTCTRL,NTCTRL_45,-0.0932210795725062,0.2289433705926007,-0.4071796415472143,5,0.7007220509739842,0.9707892086745932,0.0005271464029951458,5067.663286588082,true,true,false,0.2289433705926007,-0.4071796415472143,0.7007220509739842,0.9707892086745932
DGKZ,DGKZ_5,-0.009776290331906945,0.1498352292827133,-0.06524694078093454,5,0.950505783395353,0.9831576754935173,0.00014001084790646795,3134.56455484031,true,false,false,0.1498352292827133,-0.06524694078093454,0.950505783395353,0.9831576754935173
P2RY8,P2RY8_6,-0.042215254291880985,0.21901910834095267,-0.19274690054058394,5,0.8547416810707209,0.9707892086745932,0.00038733530076264845,4058.6355643793177,true,false,false,0.21901910834095267,-0.19274690054058394,0.8547416810707209,0.9707892086745932
NTCTRL,NTCTRL_4,-0.20790187752114342,0.15059592100910113,-1.3805279460960902,5,0.2259496332271329,0.8743268416180361,0.00013564570804033987,3038.222802073562,true,true,false,0.15059592100910113,-1.3805279460960902,0.2259496332271329,0.8743268416180361
ADRB1,ADRB1_1,-0.16870702035859436,0.12939517179619178,-1.3038123294455068,5,0.24909498587300893,0.9110734414807314,0.00007586143464004394,2294.7986809754366,true,false,false,0.12939517179619178,-1.3038123294455068,0.24909498587300893,0.9110734414807314
NTCTRL,NTCTRL_3,-0.07044900383650443,0.32993701896109356,-0.21352258094085474,5,0.8393529722192209,0.9707892086745932,0.0012392936745593847,5737.923291212276,true,true,false,0.32993701896109356,-0.21352258094085474,0.8393529722192209,0.9707892086745932
NTCTRL,NTCTRL_51,-0.03226664654515544,0.13044333728081475,-0.24736140011269955,5,0.8144648605121577,0.9707892086745932,0.00017083590602302818,5054.941475602334,true,true,false,0.13044333728081475,-0.24736140011269955,0.8144648605121577,0.9707892086745932
GPR65,GPR65_3,0.004282571942549782,0.21019719894461564,0.02037406760914158,5,0.9845330193288973,0.9939665096790304,0.0002792674158768566,3173.666479696659,true,false,false,0.21019719894461564,0.02037406760914158,0.9845330193288973,0.9939665096790304
NTCTRL,NTCTRL_22,-0.0360839740251589,0.21096189879345442,-0.17104498125743306,5,0.8708949080768921,0.9707892086745932,0.0002886746785654933,3257.8660638098586,true,true,false,0.21096189879345442,-0.17104498125743306,0.8708949080768921,0.9707892086745932
ALDH3B1,ALDH3B1_2,-0.18666493422613023,0.13005607042068562,-1.43526506392462,5,0.21068651507098024,0.8743268416180361,0.00008274938952557196,2481.532315884766,true,false,false,0.13005607042068562,-1.43526506392462,0.21068651507098024,0.8743268416180361
ADRB1,ADRB1_2,-0.0421649230274052,0.13823737906025926,-0.3050182469751906,5,0.772640887297671,0.9707892086745932,0.0001400349820791984,3686.254807610178,true,false,false,0.13823737906025926,-0.3050182469751906,0.772640887297671,0.9707892086745932
NTCTRL,NTCTRL_44,-0.12143283268268705,0.18883820557251788,-0.6430522484289032,5,0.5485156009379315,0.9707892086745932,0.0003065468136721485,4336.8556005715645,true,true,false,0.18883820557251788,-0.6430522484289032,0.5485156009379315,0.9707892086745932
LCP2,LCP2_6,-0.21199549352699823,0.08160273431434702,-2.597896937011413,5,0.04837234125713762,0.5870643234388976,0.00002912956320185863,2238.17172007808,true,false,false,0.08160273431434702,-2.597896937011413,0.04837234125713762,0.5870643234388976
LCP2,LCP2_3,-0.47651155493654834,0.5180233084781454,-0.9198650854851479,5,0.39984736740554916,0.9440421243033528,0.0018081452713351585,3575.418549028752,true,false,false,0.5180233084781454,-0.9198650854851479,0.39984736740554916,0.9440421243033528
P2RY8,P2RY8_3,-0.40710440388102087,0.2571329045093617,-1.5832450718737126,5,0.1742146414128664,0.8613946158747283,0.00038309405004008384,3029.044721854037,true,false,false,0.2571329045093617,-1.5832450718737126,0.1742146414128664,0.8613946158747283
NTCTRL,NTCTRL_14,-0.06256119485991796,0.14865477555274204,-0.4208488736893725,5,0.6913423554103805,0.9707892086745932,0.0002316048991208914,5279.630091583005,true,true,false,0.14865477555274204,-0.4208488736893725,0.6913423554103805,0.9707892086745932
JMJD8,JMJD8_5,-0.0015104328217030933,0.1272912828394205,-0.01186595647408568,5,0.9909914607632802,0.9941301544680353,0.00005397102829876509,1676.753135199914,true,false,false,0.1272912828394205,-0.01186595647408568,0.9909914607632802,0.9941301544680353
NTCTRL,NTCTRL_8,0.010366742431297399,0.07558652710579267,0.1371506646520201,5,0.8962633504878855,0.9707892086745932,0.000044794031146869153,3960.199173142135,true,true,false,0.07558652710579267,0.1371506646520201,0.8962633504878855,0.9707892086745932
FAM76A,FAM76A_3,-0.1762881679153623,0.14958770147131786,-1.178493727635517,5,0.2916249030211566,0.9382886371111536,0.00018327355565574631,4150.041842304246,true,false,false,0.14958770147131786,-1.178493727635517,0.2916249030211566,0.9382886371111536
NTCTRL,NTCTRL_32,-0.0477024673920625,0.263615965551981,-0.1809543943675001,5,0.8635096942005225,0.9707892086745932,0.0006335875435230518,4584.2834019209295,true,true,false,0.263615965551981,-0.1809543943675001,0.8635096942005225,0.9707892086745932
FBXO45,FBXO45_1,-0.06163116810046302,0.20470433299325877,-0.30107407693462274,5,0.7754762311870391,0.9707892086745932,0.00031875664029408843,3825.0905382252226,true,false,false,0.20470433299325877,-0.30107407693462274,0.7754762311870391,0.9707892086745932
TNF,TNF_3,-0.1229138818469543,0.18151274865243966,-0.6771639058935173,5,0.5283601887956574,0.9707892086745932,0.0002214063626955574,3388.2240187271905,true,false,false,0.18151274865243966,-0.6771639058935173,0.5283601887956574,0.9707892086745932
IL2,IL2_1,-0.013963333136202976,0.18696390493651702,-0.07468464643453067,5,0.9433615865859456,0.9831576754935173,0.0003134416574578172,4508.102209974798,true,false,false,0.18696390493651702,-0.07468464643453067,0.9433615865859456,0.9831576754935173
PPP6C,PPP6C_5,-0.06539560497628993,0.1332575296395455,-0.49074604004127603,5,0.6443839464387862,0.9707892086745932,0.00010251329301892304,2905.7751212457365,true,false,false,0.1332575296395455,-0.49074604004127603,0.6443839464387862,0.9707892086745932
NTCTRL,NTCTRL_12,0.0014462232429910743,0.08145473156259923,0.017754932282597103,5,0.9865210676589627,0.9939665096790304,0.00004842771837960642,3683.551783589364,true,true,false,0.08145473156259923,0.017754932282597103,0.9865210676589627,0.9939665096790304
LRIG3,LRIG3_3,0.03471505818828658,0.24416569330218002,0.14217827950679027,5,0.8924906497133824,0.9707892086745932,0.00035717784470498665,3008.1790975406348,true,false,false,0.24416569330218002,0.14217827950679027,0.8924906497133824,0.9707892086745932
SPTLC2,SPTLC2_5,-0.047543912710012896,0.29144358741542453,-0.16313247147292237,5,0.8768026580813956,0.9707892086745932,0.0002683233652593324,1584.476232846448,true,false,false,0.29144358741542453,-0.16313247147292237,0.8768026580813956,0.9707892086745932
CDKN1B,CDKN1B_3,-0.15822418270011915,0.035670407666823174,-4.435726784453951,5,0.006791795428999488,0.3022348965904772,0.000010822365625888738,4405.40538654574,true,false,false,0.035670407666823174,-4.435726784453951,0.006791795428999488,0.3022348965904772
GPR65,GPR65_2,-0.05513915656044928,0.12431105124448412,-0.4435579621316724,5,0.675898083892896,0.9707892086745932,0.0001148513375218525,3741.5887948272666,true,false,false,0.12431105124448412,-0.4435579621316724,0.675898083892896,0.9707892086745932
FBXO45,FBXO45_2,-0.15624619742857795,0.06714899761612601,-2.3268582253721535,5,0.06747469236013405,0.6212325124191653,0.00003237005957713887,3655.23755167875,true,false,false,0.06714899761612601,-2.3268582253721535,0.06747469236013405,0.6212325124191653
RHOG,RHOG_5,-0.10862987880011021,0.25998579711815506,-0.417830050734431,5,0.6934085320022487,0.9707892086745932,0.0004485054477704969,3340.5633667538264,true,false,false,0.25998579711815506,-0.417830050734431,0.6934085320022487,0.9707892086745932
NTCTRL,NTCTRL_41,0.05792284929239194,0.1860994191147701,0.31124680328351867,5,0.7681715627779246,0.9707892086745932,0.00028305431702267756,4110.663433767148,true,true,false,0.1860994191147701,0.31124680328351867,0.7681715627779246,0.9707892086745932
NTCTRL,NTCTRL_7,-0.4059278655660598,0.2670468164306553,-1.5200625530447696,5,0.18896921421704926,0.8743268416180361,0.0008720277617823346,6410.662618436305,true,true,false,0.2670468164306553,-1.5200625530447696,0.18896921421704926,0.8743268416180361
VAV1,VAV1_5,0.05253509034609147,0.18298520195917678,0.2871002123866378,5,0.7855532695957391,0.9707892086745932,0.00019704498167403566,2957.743398365548,true,false,false,0.18298520195917678,0.2871002123866378,0.7855532695957391,0.9707892086745932
NTCTRL,NTCTRL_1,-0.03677848579943026,0.2536268207686542,-0.14501023861738094,5,0.8903669710673181,0.9707892086745932,0.0004976423594115469,3886.96955994333,true,true,false,0.2536268207686542,-0.14501023861738094,0.8903669710673181,0.9707892086745932
DGKZ,DGKZ_1,-0.1534707019744532,0.23338901556968625,-0.6575746574869514,5,0.5398735995315591,0.9707892086745932,0.0003245623166513933,3008.2351989880754,true,false,false,0.23338901556968625,-0.6575746574869514,0.5398735995315591,0.9707892086745932
FAM76A,FAM76A_5,-0.04419900889166324,0.16124572928525976,-0.274109640531755,5,0.7949641717761181,0.9707892086745932,0.00017033225254185132,3293.310258584057,true,false,false,0.16124572928525976,-0.274109640531755,0.7949641717761181,0.9707892086745932
RHOG,RHOG_2,-0.11734852231013869,0.23448003079629157,-0.5004627554492569,5,0.6379954196004995,0.9707892086745932,0.0004836507852921609,4436.473939459262,true,false,false,0.23448003079629157,-0.5004627554492569,0.6379954196004995,0.9707892086745932
IL2,IL2_4,-0.0579541652589746,0.13654566262069764,-0.4244306567244259,5,0.6888948158851224,0.9707892086745932,0.00010521382707356107,2839.1584827632005,true,false,false,0.13654566262069764,-0.4244306567244259,0.6888948158851224,0.9707892086745932
NTCTRL,NTCTRL_24,-0.1897291047490042,0.1601369821941468,-1.1847925579050849,5,0.28934061023349056,0.9382886371111536,0.00024977319829382695,4944.0879056600015,true,true,false,0.1601369821941468,-1.1847925579050849,0.28934061023349056,0.9382886371111536
GNAS,GNAS_3,-0.061289815470013775,0.13323165723663644,-0.46002441717853315,5,0.6648106926653032,0.9707892086745932,0.00016923505777034187,4802.29179588714,true,false,false,0.13323165723663644,-0.46002441717853315,0.6648106926653032,0.9707892086745932
CBLB,CBLB_2,-0.12114544883298856,0.24437785228449152,-0.4957300659634145,5,0.6411026630088699,0.9707892086745932,0.0005432142627628774,4587.799805710463,true,false,false,0.24437785228449152,-0.4957300659634145,0.6411026630088699,0.9707892086745932
IFNG,IFNG_3,0.006622393275450293,0.1317233274689851,0.05027502267591568,5,0.9618498136864052,0.9877457702087316,0.00016073773899145932,4661.461869466275,true,false,false,0.1317233274689851,0.05027502267591568,0.9618498136864052,0.9877457702087316
RHOG,RHOG_3,-0.09479536020735871,0.19284887563260533,-0.4915525687997917,5,0.6438523345955924,0.9707892086745932,0.0002615822373877459,3540.8649643393833,true,false,false,0.19284887563260533,-0.4915525687997917,0.6438523345955924,0.9707892086745932
CDKN1B,CDKN1B_1,-0.2215468857233115,0.21209122055993623,-1.0445830107366614,5,0.3440638511128514,0.9382886371111536,0.00037294486920184163,4216.637077292145,true,false,false,0.21209122055993623,-1.0445830107366614,0.3440638511128514,0.9382886371111536
